grain,series_id,item_code,label,sb_class,total_qty_hist,model,model_params,rmsse,mase,smape,n_trials,n_backtest_folds,acc_change_vs_prev,forecast_total_4w,p_occurrence_week,routine_weekly,routine_total_4w,bulk_share,w1_2026-06-15,w2_2026-06-22,w3_2026-06-29,w4_2026-07-06,customer,channel
sku_customer,"sku_customer::2018127|Hosin Global Electronics Co., Ltd",2018127,교체형,lumpy,22600.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.780614388075761e-10,1.6063064721072552e-09,2.0,11,6,,4.25837622777206e-07,3.767141036599487e-11,0.0,0.0,1.0,1.064594056943015e-07,1.064594056943015e-07,1.064594056943015e-07,1.064594056943015e-07,"Hosin Global Electronics Co., Ltd",
sku_customer,sku_customer::1008734|EVERBOND ELECTRONICS LIMITED,1008734,교체형,intermittent,22581.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00028894332765998254,0.0016600650092403104,2.0,11,6,,0.43971921781256096,9.094352478398722e-06,0.0,0.0,1.0,0.10992980445314024,0.10992980445314024,0.10992980445314024,0.10992980445314024,EVERBOND ELECTRONICS LIMITED,
sku_customer,sku_customer::1006362|Eudar Technology Inc.,1006362,교체형,intermittent,22526.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.047948574884461e-08,6.043615548722978e-08,2.0,11,6,,1.596938127689284e-05,3.2240533951572396e-10,0.0,0.0,1.0,3.99234531922321e-06,3.99234531922321e-06,3.99234531922321e-06,3.99234531922321e-06,Eudar Technology Inc.,
sku_customer,sku_customer::2018695|LUCKY GRADE LIMITED,2018695,교체형,lumpy,22510.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",4.644879054895842,24.37836173215203,1.805390693683992,11,6,1.0651933541092953,2554.7185059962726,0.19509550438793105,0.0,0.0,1.0,638.6796264990681,638.6796264990681,638.6796264990681,638.6796264990681,LUCKY GRADE LIMITED,
sku_customer,"sku_customer::1008744|HONGKONG SHICHUANGYI CO., LIMITED",1008744,교체형,lumpy,22409.0,sba,{'alpha': 0.3},0.07091395745138016,0.5460560525787336,2.0,11,6,0.013652508966809291,654.7997368421052,0.013157894736842105,0.0,0.0,1.0,163.6999342105263,163.6999342105263,163.6999342105263,163.6999342105263,"HONGKONG SHICHUANGYI CO., LIMITED",
sku_customer,sku_customer::1008884|Edal Tech International Limited,1008884,교체형,lumpy,22290.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.2075743951975417,1.5122256354025652,1.7166621890703897,11,6,3.072315651994106,1369.2373815450828,0.09970144133132908,0.0,0.0,1.0,342.3093453862707,342.3093453862707,342.3093453862707,342.3093453862707,Edal Tech International Limited,
sku_customer,sku_customer::1009100|MF WAREHOUSING & LOGISTICS,1009100,교체형,intermittent,22000.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.8599162127158144e-08,2.7928232470457356e-07,2.0,11,6,,7.2073118211027e-05,1.5269728434539617e-09,0.0,0.0,1.0,1.801827955275675e-05,1.801827955275675e-05,1.801827955275675e-05,1.801827955275675e-05,MF WAREHOUSING & LOGISTICS,
sku_customer,sku_customer::2019307|Wilk Elektronik S.A.,2019307,교체형,intermittent,22000.0,sba,{'alpha': 0.05},0.0403797114855264,0.19435322825837312,2.0,11,6,0.013652508966809742,228.8038004914627,0.011509665241386455,57.20095012286568,228.8038004914627,0.0,57.20095012286568,57.20095012286568,57.20095012286568,57.20095012286568,Wilk Elektronik S.A.,
sku_customer,"sku_customer::1008549|HONGKONG SHICHUANGYI CO., LIMITED",1008549,교체형,lumpy,21944.0,sba,{'alpha': 0.3},6.097632966479589,34.9319965207846,1.965564283429179,11,6,1.009311424617899,405.30294826627113,0.018542555164101616,0.0,0.0,1.0,101.32573706656778,101.32573706656778,101.32573706656778,101.32573706656778,"HONGKONG SHICHUANGYI CO., LIMITED",
sku_customer,"sku_customer::2019456|Hosin Global (HK) Electronics Co.,",2019456,교체형,intermittent,21760.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2220.870737387328,1815.7316666666666,1.4435411020776874,10,6,,9815.326720000001,0.22553600000000004,0.0,0.0,1.0,2453.8316800000002,2453.8316800000002,2453.8316800000002,2453.8316800000002,"Hosin Global (HK) Electronics Co.,",
sku_customer,"sku_customer::2018610|PATRIOT?MEMORY?CO.,?LIMITED",2018610,교체형,intermittent,21760.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1923.3305365837841,1363.9278333333334,1.217791542994795,10,6,,7852.261376000001,0.18042880000000003,0.0,0.0,1.0,1963.0653440000003,1963.0653440000003,1963.0653440000003,1963.0653440000003,"PATRIOT?MEMORY?CO.,?LIMITED",
sku_customer,sku_customer::2019334|BaDa Group (HongKong) Corporation L,2019334,교체형,intermittent,21568.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.44208895253082026,1.5875809853620932,1.553366694985245,11,6,5.0,1204.5693978174525,0.10148528950438357,0.0,0.0,1.0,301.1423494543631,301.1423494543631,301.1423494543631,301.1423494543631,BaDa Group (HongKong) Corporation L,
sku_customer,sku_customer::1006403|PNG HK LTD,1006403,교체형,lumpy,21017.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.7201255513495937e-10,1.1133860880963658e-09,2.0,11,6,,2.7448820997711696e-07,4.974887248754992e-12,0.0,0.0,1.0,6.862205249427924e-08,6.862205249427924e-08,6.862205249427924e-08,6.862205249427924e-08,PNG HK LTD,
sku_customer,"sku_customer::2018334|XINRONGDA CO., Limited",2018334,교체형,intermittent,20939.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.853191214241351e-06,2.762845851616713e-05,2.0,11,6,,0.006786092453000882,2.3730051966919943e-07,0.0,0.0,1.0,0.0016965231132502205,0.0016965231132502205,0.0016965231132502205,0.0016965231132502205,"XINRONGDA CO., Limited",
