grain,series_id,item_code,label,sb_class,total_qty_hist,model,model_params,rmsse,mase,smape,n_trials,n_backtest_folds,acc_change_vs_prev,large_threshold,p_large_week,p_large_4w,expected_large_size,last_large_week,customer,channel
customer,customer::YHG SUPPLY CHAIN (HONG KONG),,교체형,lumpy,78940789.0,croston,{'alpha': 0.2},0.0951493160229659,0.19288014010181986,0.2185880508034992,11,6,2.9818113226582876,5929473.4,5.1860835186384225e-05,0.0002074272040261116,7226142.0,2025-09-08,YHG SUPPLY CHAIN (HONG KONG),
customer,"customer::World Pacific Industrial H.K., Ltd.",,교체형,lumpy,74593888.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.13226970793766e-10,1.154142764387125e-09,2.0,11,6,,4533150.0,1.3354832356174287e-11,5.341949105286403e-11,6052122.833333333,2024-06-03,"World Pacific Industrial H.K., Ltd.",
customer,customer::ALL-THE-WAY EXPRESS LIMITED,,교체형,lumpy,61836655.0,sba,{'alpha': 0.1},0.07354783829045304,0.10362299077603133,0.20986956618154795,11,6,-0.46102078851199113,1671037.0000000007,0.00024802439655041014,0.000991728550619908,2400160.769230769,2025-11-03,ALL-THE-WAY EXPRESS LIMITED,
customer,"customer::G.Skill International Ent. Co., Ltd",,교체형,lumpy,49551383.0,sba,{'alpha': 0.2},0.13847933169814927,0.2246346576868625,0.7331232988942437,11,6,-0.2564099526778747,1267363.6000000003,0.004800531757524128,0.0190642983831264,1829716.7333333334,2026-02-02,"G.Skill International Ent. Co., Ltd",
customer,customer::TEC LOGISTICS COMPANY,,교체형,lumpy,41620256.0,sba,{'alpha': 0.1},0.1017232127651768,0.26940930729839274,0.932565498230208,11,6,0.02643717607524673,2500078.0,0.003924380096489481,0.015605357347654558,4175969.285714286,2026-02-02,TEC LOGISTICS COMPANY,
customer,customer::PATRIOT MEMORY INC.,,교체형,lumpy,36113671.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.16056157803765514,0.35333713558783136,1.8242975048252015,11,6,-0.3058089700695813,700046.0,0.024079547418052086,0.09289475350865872,1812362.9285714286,2026-03-16,PATRIOT MEMORY INC.,
customer,customer::Eternal International (HK) Ltd.,,교체형,lumpy,34662794.0,sba,{'alpha': 0.3},0.05874749085946246,0.22261383575359864,1.3246940464110744,11,6,0.18571208341490356,1656359.400000001,2.860369923830145e-05,0.0001144098880171418,4541853.833333333,2025-08-25,Eternal International (HK) Ltd.,
customer,customer::REALTECH SEMICONDUCTOR TECHNOLOGY,,교체형,lumpy,29395002.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0006478984756415066,0.0014369042358144176,2.0,11,6,-0.5847631037275748,1527445.6,7.298064270575858e-11,2.919224861841485e-10,2269706.285714286,2024-07-08,REALTECH SEMICONDUCTOR TECHNOLOGY,
customer,customer::GOLDKEY TECHNOLOGY CORPORATION,,교체형,lumpy,23798456.0,sba,{'alpha': 0.15},0.2061838038789933,0.38877312919208845,0.6012418979433343,11,6,0.5714579096089785,1452523.8,4.808992928924501e-06,1.9235832957487098e-05,1951956.6666666667,2025-07-07,GOLDKEY TECHNOLOGY CORPORATION,
customer,customer::MAX LOGISTICS LIMITED,,교체형,intermittent,22902429.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.9968503387914651,7.429196441821433,1.6224105861672307,11,6,-0.9999995627022547,12317599.2,0.021474836480000006,0.0831717357137215,12895189.0,2026-03-30,MAX LOGISTICS LIMITED,
customer,customer::PNG HK LTD,,교체형,lumpy,21065963.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.8087734155384665e-08,1.2216084416868388e-07,2.0,11,6,,1356988.0,1.0179947062839914e-13,4.072298054325074e-13,2803448.2,2024-01-01,PNG HK LTD,
customer,"customer::XINRONGDA CO., Limited",,교체형,lumpy,18560397.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.02540774294107007,0.08103127250970714,2.0,11,6,-0.5847631037275748,421818.4000000014,0.003709582951358617,0.014755969772399236,1886412.4444444445,2026-02-02,"XINRONGDA CO., Limited",
customer,customer::BANG TAI INTERNATIONAL LOGISTICS CO,,교체형,lumpy,17622725.0,sba,{'alpha': 0.05},0.09503765670738482,0.2551563655978603,0.749561458804771,11,6,-0.2706422345026797,755948.6000000002,0.03042861688089003,0.11627090139346086,1785208.875,2026-03-09,BANG TAI INTERNATIONAL LOGISTICS CO,
customer,customer::SF Supply Chain (Hong Kong) Limited,,교체형,lumpy,15956279.0,sba,{'alpha': 0.05},0.023409989886266813,0.06586340039090245,1.1520786956327211,11,6,0.872451014136888,1443033.6,1.0604644725861051e-05,4.241790415748792e-05,2728542.25,2025-07-28,SF Supply Chain (Hong Kong) Limited,
customer,customer::REALTECH SEMICONDUCTOR TECHNOLOGY L,,교체형,lumpy,14179579.0,sba,{'alpha': 0.05},0.00015816396275491714,0.00046812471947028526,0.005984284223489899,11,6,,1878133.0,0.003700326065646306,0.014719352262721141,2431594.4,2026-01-19,REALTECH SEMICONDUCTOR TECHNOLOGY L,
customer,"customer::SC GLOBAL TRANS (HK) CO., LIMITED",,교체형,intermittent,12729355.0,sba,{'alpha': 0.3},0.050495554163542226,0.13213083254798522,0.960587365409193,11,6,0.10783747946197576,1114164.0,6.554956568965941e-15,2.6201263381153694e-14,1444738.6666666667,2023-09-25,"SC GLOBAL TRANS (HK) CO., LIMITED",
customer,customer::Ringson Limited,,교체형,lumpy,12302298.0,sba,{'alpha': 0.3},0.06049340023450079,0.1278123997233514,1.6765104768588284,11,6,0.5811317688533074,512446.4000000001,8.72548011601743e-07,3.4901874784720732e-06,883839.625,2025-05-05,Ringson Limited,
customer,customer::EVERBOND ELECTRONICS LIMITED,,교체형,lumpy,11533061.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.019214565099032882,0.04756685819673621,0.10657238853775064,11,6,-0.5463208197876017,247243.2000000001,0.10241654629530653,0.35091831884328917,996690.8888888889,2026-05-18,EVERBOND ELECTRONICS LIMITED,
customer,"customer::HONGKONG SHICHUANGYI CO., LIMITED",,교체형,lumpy,10511640.0,sba,{'alpha': 0.3},0.059929442211288785,0.14981775365133537,1.5132999262320947,11,6,0.019591346143288717,553648.0,1.545306570308555e-05,6.181083004352939e-05,855080.875,2025-07-14,"HONGKONG SHICHUANGYI CO., LIMITED",
customer,customer::Skyrich View (HK) Limited,,교체형,intermittent,10391940.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.7054396215474046e-11,7.00492524482413e-11,2.0,11,6,,1044164.0,6.437886374096854e-13,2.575273327920513e-12,1162230.5,2024-02-26,Skyrich View (HK) Limited,
customer,customer::RUNZHE INTERNATIONAL LIMITED,,교체형,intermittent,9211467.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.012312105071107053,0.0691660898590987,2.0,11,6,-0.5847631037275748,3000361.8,0.0002475880078570809,0.0009899842932030722,3000444.0,2025-11-10,RUNZHE INTERNATIONAL LIMITED,
customer,customer::GoldKey Technology Corporation,,교체형,lumpy,6647976.0,sba,{'alpha': 0.05},0.027622758269376203,0.1182921921593157,2.0,11,6,-0.28813860277806896,845636.0,2.0654349365611054e-09,8.261739736781237e-09,1528364.6666666667,2024-11-04,GoldKey Technology Corporation,
customer,customer::Leadmax Technology International,,교체형,lumpy,5461346.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.8635449876886957e-08,1.3819610533246775e-07,2.0,11,6,,723315.2000000001,3.6092190035711396e-11,1.4436896123015686e-10,1941651.0,2024-07-01,Leadmax Technology International,
customer,customer::Eudar Technology Inc.,,교체형,lumpy,5233317.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0006437698977680489,0.0015861003505793687,2.0,11,6,-0.5847631037275748,252385.40000000002,4.161964811379783e-05,0.00016646819957277792,517996.8333333333,2025-09-15,Eudar Technology Inc.,
channel,channel::TAIUN,,지속형,erratic,697063424.0,ma,{'window': 26},0.24210505131490828,0.3208850751958526,0.4771069842479701,11,6,0.7654663304263308,7529584.6000000015,0.08007205875142806,0.2838314587720976,12456226.58064516,2026-04-27,,TAIUN
channel,channel::TAIUN_AIR,,교체형,lumpy,138644780.0,sba,{'alpha': 0.2},0.08053800487537845,0.09940030928704056,0.32047778215539924,11,6,-0.4546264922191273,2073343.0000000005,0.005274552606972579,0.020931871193977658,3505453.9565217393,2026-02-02,,TAIUN_AIR
channel,channel::CUSTOMER_PICK_UP,,지속형,erratic,8654568.0,ma,{'window': 4},0.04053021521626972,0.05471744046493748,0.9062927757556537,11,6,-0.549422007652561,32912.00000000001,0.021924656657579485,0.08485640805236172,337020.25,2026-03-16,,CUSTOMER_PICK_UP
channel,channel::DHL,,지속형,erratic,1486001.0,ma,{'window': 4},0.13369114003761431,0.18386082871132603,0.21371803162752046,11,6,-0.3169852352336728,14174.2,0.15493606464218795,0.4900139799814157,24755.677419354837,2026-05-25,,DHL
channel,channel::FEDEX,,지속형,erratic,1418560.0,holt,{'damped': True},0.9017447504298852,1.3022034737440404,0.8661333135209338,11,6,-0.013791167214316244,14091.200000000004,0.061075913878511766,0.22281945501038125,26788.068965517243,2026-04-27,,FEDEX
channel,channel::UPS,,교체형,lumpy,48160.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.5722259039947196e-08,2.583719424154991e-07,2.0,11,6,,17224.000000000007,7.410693798290598e-10,2.964277712180774e-09,32260.0,2024-10-07,,UPS
sku_customer,sku_customer::1008094|YHG SUPPLY CHAIN (HONG KONG),1008094,교체형,lumpy,55872565.0,sba,{'alpha': 0.05},0.021973140057461968,0.074337671823711,2.0,11,6,0.11799237596089274,6306677.0,4.1729803185263925e-06,1.6691816791758463e-05,7883461.0,2025-06-23,YHG SUPPLY CHAIN (HONG KONG),
sku_customer,sku_customer::1005732|Patriot Memory Inc.,1005732,교체형,lumpy,22518450.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",8.006759232572817e-07,3.231382467143014e-06,2.0,11,6,,3559245.4000000013,1.2222333917041505e-15,4.884981308350689e-15,6850808.5,2023-07-31,Patriot Memory Inc.,
sku_customer,sku_customer::1008094|ALL-THE-WAY EXPRESS LIMITED,1008094,교체형,lumpy,21800893.0,sba,{'alpha': 0.05},0.07564869091490703,0.14239141312798165,0.6624271505454423,11,6,-0.012148807148095965,1000567.0,0.0002400373887268091,0.0009598039025378036,2000860.0,2025-11-03,ALL-THE-WAY EXPRESS LIMITED,
sku_customer,sku_customer::1009218|Eternal International (HK) Ltd.,1009218,교체형,lumpy,19335863.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0005080967534079072,0.00299433194135745,2.0,11,6,-0.5847631037275749,5799954.800000002,4.460149039711721e-06,1.7840476801866956e-05,12998870.0,2025-07-07,Eternal International (HK) Ltd.,
sku_customer,"sku_customer::1008094|World Pacific Industrial H.K., Ltd.",1008094,교체형,lumpy,19188674.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.6232973050011717e-10,7.882631639697666e-10,2.0,11,6,,1820044.4000000006,1.4932721069686788e-14,5.995204332975845e-14,3167006.3333333335,2023-10-30,"World Pacific Industrial H.K., Ltd.",
sku_customer,sku_customer::1008095|PATRIOT MEMORY INC.,1008095,교체형,lumpy,18813520.0,sba,{'alpha': 0.05},0.05689424931854738,0.17858745799042072,2.0,11,6,-0.5770980936702964,1000093.2,0.0056868862285568795,0.022554235489405383,2338296.0,2026-02-09,PATRIOT MEMORY INC.,
sku_customer,sku_customer::1007754|ALL-THE-WAY EXPRESS LIMITED,1007754,교체형,intermittent,17711618.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0016740927243177406,0.0035801838166315543,2.0,11,6,-0.5847631037275748,1000813.0,0.00016063098483555521,0.000642369142040411,1641428.0,2025-10-20,ALL-THE-WAY EXPRESS LIMITED,
sku_customer,"sku_customer::1009185|Hosin Global Electronics Co., Ltd",1009185,교체형,lumpy,16727952.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.011199006405847154,0.04617006139236734,2.0,11,6,-0.25733817179698104,3199892.000000001,0.00019953190792299755,0.0007978887855725203,4500026.0,2025-11-03,"Hosin Global Electronics Co., Ltd",
sku_customer,"sku_customer::1008094|Hosin Global Electronics Co., Ltd",1008094,교체형,intermittent,15155176.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0025632199210357262,0.006646783380578283,2.0,11,6,-0.5847631037275749,1510853.8,0.0001988196214606968,0.0007950413418268409,1742600.6666666667,2025-11-03,"Hosin Global Electronics Co., Ltd",
sku_customer,sku_customer::1009110|TEC LOGISTICS COMPANY,1009110,교체형,lumpy,15104945.0,sba,{'alpha': 0.3},0.061293496263768184,0.26570067627049737,2.0,11,6,0.013652508966809479,3615352.4000000022,2.003518293082458e-09,8.014072960804697e-09,5109999.0,2024-11-04,TEC LOGISTICS COMPANY,
sku_customer,"sku_customer::1007754|World Pacific Industrial H.K., Ltd.",1007754,교체형,intermittent,11684557.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.763505236655388e-10,1.2794182412192369e-09,2.0,11,6,,1242131.8,5.881955044770971e-13,2.3527846337856317e-12,1617237.0,2024-02-26,"World Pacific Industrial H.K., Ltd.",
sku_customer,sku_customer::2019863|MAX LOGISTICS LIMITED,2019863,교체형,intermittent,11597699.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.9740238026532199,7.2808765139276135,1.6155806855544814,11,6,-0.9999991643022528,6275451.4,0.021474836480000006,0.0831717357137215,6593186.0,2026-03-30,MAX LOGISTICS LIMITED,
sku_customer,sku_customer::2019229|MAX LOGISTICS LIMITED,2019229,교체형,intermittent,11304730.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.0208795053585356,7.584536262931633,1.6293010160211765,11,6,-0.9999990836299874,6042147.8,0.021474836480000006,0.0831717357137215,6302003.0,2026-03-30,MAX LOGISTICS LIMITED,
sku_customer,sku_customer::1008053|BANG TAI INTERNATIONAL LOGISTICS CO,1008053,교체형,lumpy,11264935.0,sba,{'alpha': 0.05},0.04240907154617045,0.1769312811701833,0.8764459817055101,11,6,0.6168386674246586,1180558.8000000021,0.010635700879998164,0.0418688942875437,2500201.0,2026-02-02,BANG TAI INTERNATIONAL LOGISTICS CO,
sku_customer,"sku_customer::1008095|G.Skill International Ent. Co., Ltd",1008095,교체형,lumpy,10203986.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.05537205472718052,0.14705837410452777,2.0,11,6,-0.28484246020872483,780737.6000000001,0.004810055889364678,0.019101848350282724,1325276.5,2026-02-02,"G.Skill International Ent. Co., Ltd",
sku_customer,sku_customer::1009437|REALTECH SEMICONDUCTOR TECHNOLOGY L,1009437,교체형,intermittent,9818016.0,sba,{'alpha': 0.05},0.029333631161157808,0.13526615362612035,2.0,11,6,0.01365250896680959,2807099.2000000007,0.0023058430092136985,0.009191519576543516,4031545.0,2026-01-19,REALTECH SEMICONDUCTOR TECHNOLOGY L,
sku_customer,"sku_customer::1007754|Hosin Global Electronics Co., Ltd",1007754,교체형,intermittent,9652310.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0001233736563081835,0.00047108560073485785,2.0,11,6,,1870262.0000000005,3.2554618875819194e-07,1.3021841192006889e-06,2500398.0,2025-04-07,"Hosin Global Electronics Co., Ltd",
sku_customer,sku_customer::1008551|Patriot Memory Inc.,1008551,교체형,lumpy,8828571.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.007033166823099526,0.033578385396939824,1.0812660798503113,11,6,-0.6032837697541411,910370.6000000017,4.632501080782373e-07,1.8529991445692673e-06,1974112.5,2025-03-24,Patriot Memory Inc.,
sku_customer,sku_customer::1007754|YHG SUPPLY CHAIN (HONG KONG),1007754,교체형,intermittent,8328063.0,sba,{'alpha': 0.05},0.05397209794108017,0.16191756672113386,2.0,11,6,0.013652508966809376,1000222.8,2.663598193312146e-05,0.00010653967095475281,1151433.5,2025-09-01,YHG SUPPLY CHAIN (HONG KONG),
sku_customer,sku_customer::1006352|Patriot Memory Inc.,1006352,교체형,intermittent,8212479.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.363452634182721e-08,1.2975795823207752e-07,2.0,11,6,,3898784.4000000004,4.4140935108838185e-16,1.7763568394002505e-15,5012406.0,2023-06-26,Patriot Memory Inc.,
sku_customer,"sku_customer::1007490|Hosin Global Electronics Co., Ltd",1007490,교체형,lumpy,8202507.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.578549379149037e-11,3.655945281480438e-10,2.0,11,6,,4897011.4,1.0679947134830311e-11,4.2719605630736623e-11,8091691.0,2024-05-27,"Hosin Global Electronics Co., Ltd",
sku_customer,sku_customer::1009437|TEC LOGISTICS COMPANY,1009437,교체형,lumpy,8181764.0,sba,{'alpha': 0.05},0.02205910961855341,0.1173212322438648,2.0,11,6,0.013652508966809524,2500078.0,0.00012267969595082225,0.0004906284893416712,3250250.0,2025-10-13,TEC LOGISTICS COMPANY,
sku_customer,"sku_customer::1007570|World Pacific Industrial H.K., Ltd.",1007570,교체형,lumpy,7432336.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.615762943281436e-10,8.702285656503737e-10,2.0,11,6,,1160728.2000000004,1.7866975079340783e-15,7.105427357601002e-15,1533817.6666666667,2023-07-31,"World Pacific Industrial H.K., Ltd.",
sku_customer,"sku_customer::1007583|G.Skill International Ent. Co., Ltd",1007583,교체형,lumpy,7338377.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.015779890855748227,0.059025101873690915,2.0,11,6,-0.5847631037275749,375697.4000000002,6.166852763270046e-06,2.466718287341685e-05,1355469.0,2025-07-07,"G.Skill International Ent. Co., Ltd",
sku_customer,sku_customer::1009592|YHG SUPPLY CHAIN (HONG KONG),1009592,교체형,intermittent,7303135.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.0888605792379864,4.379204397474134,0.450361268764447,11,6,-0.3684944174211464,1450771.0,0.18042880000000003,0.5488232048493034,1725738.0,2026-05-25,YHG SUPPLY CHAIN (HONG KONG),
sku_customer,sku_customer::1008094|REALTECH SEMICONDUCTOR TECHNOLOGY,1008094,교체형,intermittent,7206792.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",9.75338069858511e-09,2.865121637401327e-08,2.0,11,6,,801242.0,6.090051103465429e-10,2.436020274387829e-09,1033996.0,2024-09-30,REALTECH SEMICONDUCTOR TECHNOLOGY,
sku_customer,sku_customer::1008053|GOLDKEY TECHNOLOGY CORPORATION,1008053,교체형,lumpy,6365045.0,croston,{'alpha': 0.1},0.046422147350867006,0.07770445169944397,0.1868959281867543,11,6,-0.24215837042937655,602800.0,5.310093649478566e-06,2.124020541582894e-05,722068.6,2025-07-07,GOLDKEY TECHNOLOGY CORPORATION,
sku_customer,sku_customer::1009493|TEC LOGISTICS COMPANY,1009493,교체형,intermittent,6306057.0,sba,{'alpha': 0.05},0.06336985244175371,0.3458006719413009,2.0,11,6,0.013652508966809682,2782595.8,7.482888383194592e-07,2.9931519937020923e-06,2901477.0,2025-05-12,TEC LOGISTICS COMPANY,
sku_customer,sku_customer::2012591|PATRIOT MEMORY INC.,2012591,교체형,lumpy,6225282.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.7336568759244205e-09,2.5911767815228477e-08,2.0,11,6,,399181.0,7.181037206868143e-10,2.8724147504988196e-09,1666725.3333333333,2024-09-30,PATRIOT MEMORY INC.,
sku_customer,sku_customer::1007570|PNG HK LTD,1007570,교체형,lumpy,6222389.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.60792820089253e-12,2.0631592207837597e-11,2.0,11,6,,1280862.0,7.931078088800248e-16,3.1086244689504383e-15,2100893.0,2023-07-03,PNG HK LTD,
sku_customer,sku_customer::2012591|Patriot Memory Inc.,2012591,교체형,lumpy,6152192.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.2533626339583222e-09,1.7918178115346974e-08,2.0,11,6,,431611.0,4.742852005693355e-10,1.8971406667844803e-09,2268086.5,2024-09-23,Patriot Memory Inc.,
sku_customer,sku_customer::1007754|PNG HK LTD,1007754,교체형,lumpy,6128362.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",9.321757243607396e-11,2.858706513229269e-10,2.0,11,6,,940389.8,3.3455104470286826e-14,1.3367085216486885e-13,1083923.6666666667,2023-11-27,PNG HK LTD,
sku_customer,"sku_customer::1007754|HONGKONG SHICHUANGYI CO., LIMITED",1007754,교체형,intermittent,6104386.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00018608265111609817,0.00046203062005997124,2.0,11,6,,500411.6,1.8951490307541444e-06,7.580574573284871e-06,566017.6666666666,2025-06-09,"HONGKONG SHICHUANGYI CO., LIMITED",
sku_customer,sku_customer::1009185|ALL-THE-WAY EXPRESS LIMITED,1009185,교체형,intermittent,6096026.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00011829765350838972,0.00044150068660193877,2.0,11,6,,1173305.0,3.4563291431135654e-07,1.3825309403969754e-06,1600248.5,2025-04-07,ALL-THE-WAY EXPRESS LIMITED,
sku_customer,sku_customer::1008094|RUNZHE INTERNATIONAL LIMITED,1008094,교체형,intermittent,6000646.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0059720021041799794,0.033487684073643234,2.0,11,6,-0.5847631037275749,2600240.2,0.00019807040628566568,0.0007920462649084747,3000307.0,2025-11-03,RUNZHE INTERNATIONAL LIMITED,
sku_customer,"sku_customer::1008279|Hosin Global Electronics Co., Ltd",1008279,교체형,lumpy,5551915.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.008245346129027357,0.019546056841255512,2.0,11,6,-0.5847631037275748,440499.2000000002,7.410723823623884e-10,2.96428970258944e-09,703460.25,2024-10-07,"Hosin Global Electronics Co., Ltd",
sku_customer,sku_customer::1007754|Patriot Memory Inc.,1007754,교체형,lumpy,5524057.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0030005545081865067,0.008428546980165263,2.0,11,6,-0.5847631037275748,500591.0,5.202299240953989e-05,0.0002080757318511095,606996.75,2025-09-22,Patriot Memory Inc.,
sku_customer,"sku_customer::1004987|World Pacific Industrial H.K., Ltd.",1004987,교체형,intermittent,5236412.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",9.946128252674316e-14,5.752517288278347e-13,2.0,11,6,,2847469.0,8.030532885123054e-16,3.1086244689504383e-15,3000311.0,2023-07-31,"World Pacific Industrial H.K., Ltd.",
sku_customer,"sku_customer::1002653|SC GLOBAL TRANS (HK) CO., LIMITED",1002653,교체형,intermittent,5216541.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.6424114169855836e-11,4.463689362794227e-11,2.0,11,6,,615243.2,2.2226601719021626e-15,8.881784197001252e-15,677082.5,2023-08-21,"SC GLOBAL TRANS (HK) CO., LIMITED",
sku_customer,"sku_customer::1002663|SC GLOBAL TRANS (HK) CO., LIMITED",1002663,교체형,intermittent,5102844.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.493627749668668e-11,4.274361131066642e-11,2.0,11,6,,651433.8,2.2226601719021626e-15,8.881784197001252e-15,886592.0,2023-08-21,"SC GLOBAL TRANS (HK) CO., LIMITED",
sku_customer,"sku_customer::2017143|G.Skill International Ent. Co., Ltd",2017143,교체형,lumpy,4789201.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.6391116938511467e-10,1.9761442785009413e-09,2.0,11,6,,1020555.0000000002,1.1769809942004868e-15,4.884981308350689e-15,1552243.5,2023-07-31,"G.Skill International Ent. Co., Ltd",
sku_customer,"sku_customer::2012591|G.Skill International Ent. Co., Ltd",2012591,교체형,lumpy,4671992.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.889926041545051e-06,7.331784083788787e-06,2.0,11,6,,551416.0,8.801754327010371e-15,3.5083047578154947e-14,639687.5,2023-10-02,"G.Skill International Ent. Co., Ltd",
sku_customer,sku_customer::1007754|Ringson Limited,1007754,교체형,lumpy,4509385.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0001902535392808597,0.0005255071675484237,2.0,11,6,,500046.0,9.060559586447989e-08,3.6242233436567517e-07,675421.25,2025-02-24,Ringson Limited,
sku_customer,sku_customer::1007754|REALTECH SEMICONDUCTOR TECHNOLOGY,1007754,교체형,intermittent,4426866.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",6.066077114895781e-06,1.9552117818417866e-05,2.0,11,6,,780537.8,8.62696848814296e-12,3.4507952051399116e-11,925496.0,2024-05-13,REALTECH SEMICONDUCTOR TECHNOLOGY,
sku_customer,"sku_customer::1008759|Hosin Global Electronics Co., Ltd",1008759,교체형,lumpy,4423672.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",6.756923206557256e-06,3.2930196766502524e-05,2.0,11,6,,750498.2,3.7077662995031193e-07,1.4831056949216048e-06,1375811.0,2025-04-14,"Hosin Global Electronics Co., Ltd",
sku_customer,sku_customer::1008094|Patriot Memory Inc.,1008094,교체형,lumpy,4301098.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0005488500242533053,0.0016726369252074438,2.0,11,6,-0.5847631037275747,500411.0,2.889208697055051e-06,1.1556784703214973e-05,721718.75,2025-06-16,Patriot Memory Inc.,
sku_customer,sku_customer::1007583|GOLDKEY TECHNOLOGY CORPORATION,1007583,교체형,intermittent,4296415.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.002004914131480737,0.005123502074272362,2.0,11,6,-0.5847631037275748,440490.2,6.166849963581922e-06,2.466717167504129e-05,629849.3333333334,2025-07-07,GOLDKEY TECHNOLOGY CORPORATION,
sku_customer,sku_customer::1008053|Patriot Memory Inc.,1008053,교체형,lumpy,4292345.0,sba,{'alpha': 0.05},0.1587802496830641,0.35615589690173305,1.1764079581292235,11,6,-0.5972940639074181,200480.0,0.017189979073513405,0.06700717493087838,380269.5,2026-03-23,Patriot Memory Inc.,
sku_customer,sku_customer::1007570|ALL-THE-WAY EXPRESS LIMITED,1007570,교체형,intermittent,4138688.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.2103572231465114e-08,1.6239356469053246e-07,2.0,11,6,,1060485.0,4.953946674085439e-16,1.7763568394002505e-15,1300869.0,2023-06-19,ALL-THE-WAY EXPRESS LIMITED,
sku_customer,sku_customer::1008094|SF Supply Chain (Hong Kong) Limited,1008094,교체형,intermittent,4126787.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00012091367426625337,0.0005381501698916596,2.0,11,6,,1484449.6,2.2615642510458867e-09,9.046257076761322e-09,1578040.0,2024-11-11,SF Supply Chain (Hong Kong) Limited,
sku_customer,sku_customer::1009218|EVERBOND ELECTRONICS LIMITED,1009218,교체형,lumpy,4005175.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.118225566791159e-05,0.0001049130412032166,2.0,11,6,,1401843.0000000005,2.8544953854176186e-06,1.1417932652801888e-05,2000343.0,2025-06-23,EVERBOND ELECTRONICS LIMITED,
sku_customer,"sku_customer::2012591|World Pacific Industrial H.K., Ltd.",2012591,교체형,intermittent,3845636.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.409201634745372e-10,1.3131329657860318e-09,2.0,11,6,,404454.0,6.208478305209744e-15,2.4868995751603507e-14,457082.3333333333,2023-10-02,"World Pacific Industrial H.K., Ltd.",
sku_customer,"sku_customer::1009218|Hosin Global Electronics Co., Ltd",1009218,교체형,lumpy,3524712.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",9.301959833694423e-06,5.35722182868048e-05,2.0,11,6,,1805659.8,1.5692754339115338e-07,6.277100258467172e-07,2004157.0,2025-03-24,"Hosin Global Electronics Co., Ltd",
